"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For HI   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 20:01:40,FALSE,NA,"1517594504735473666",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"81","If you’re looking to break into Data Analytics 

Friendly Reminder:

Python is free
Tableau Public is free
R is fre… https://t.co/DX9xDnMfJk",FALSE,1,NA,2022-04-22 20:01:32,TRUE,NA,"1517594471973670912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lushpalettes",1,FALSE,FALSE,NA,NA
"82","Data leaders must ensure that financial KPIs and reporting are part of an organization’s BI strategy.

Become a… https://t.co/LtRVArLRN0",FALSE,1,NA,2022-04-22 20:01:31,TRUE,NA,"1517594467318247424",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","howarddresner",0,FALSE,FALSE,NA,NA
"83","Daily Covid Deaths per 1K Population by County For IL   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/V9IVDNu9Cn",FALSE,1,NA,2022-04-22 20:01:25,TRUE,NA,"1517594443020324865",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"84","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 20:01:21,FALSE,NA,"1517594425203081217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gho__sted",86,TRUE,FALSE,NA,NA
"85","#BusinessDecisions move fast. Don’t wait for overworked analysts to compile #data reports. Streamline the process w… https://t.co/sJ7cEVVyb7",FALSE,0,NA,2022-04-22 20:01:13,TRUE,NA,"1517594393502433284",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","thechataHQ",0,FALSE,FALSE,NA,NA
"86","@Nenyebb1 Thank you for the opportunity Ms. Nenye. I’m currently taking the Google Data Analytics course and I’m on… https://t.co/gZ9NwC5hcU",FALSE,1,"Nenyebb1",2022-04-22 20:01:12,TRUE,"1517589636448727041","1517594389702488069","1238246648016277504","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OgunlanaAhmed",0,FALSE,FALSE,NA,NA
"87","RT @exl_service: In this white paper, EXL Health thought leaders discuss the current state of care management and how next-generation integ…",FALSE,0,NA,2022-04-22 20:01:10,FALSE,NA,"1517594380068139018",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","manigsel",2,TRUE,FALSE,NA,NA
"88","Software usage data is critical to making an informed roadmap and proper customer lifecycle decisions. In this disc… https://t.co/UPdvNEHh5v",FALSE,0,NA,2022-04-22 20:00:52,TRUE,NA,"1517594303308173317",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GetRevenera",0,FALSE,FALSE,NA,NA
"89","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For GA   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 20:00:45,FALSE,NA,"1517594274136825864",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"90","Google Analytics Ruled Unlawful By Austrian Data Protection Authority Under The GDPR And Schrems II Decision https://t.co/EalLxMUv2d",FALSE,0,NA,2022-04-22 20:00:33,FALSE,NA,"1517594224371421184",NA,"<a href=""http://www.mondaq.com"" rel=""nofollow"">MDQ_PrivacyLaw</a>","PrivacyLaw_",0,FALSE,FALSE,NA,NA
"91","Are you up-to-date on the trends in DataOps and MLOps practices, platforms, and pipelines in modern organizations?… https://t.co/D4NVHEcPAD",FALSE,0,NA,2022-04-22 20:00:26,TRUE,NA,"1517594196009435136",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","incorta",0,FALSE,FALSE,NA,NA
"92","RT @aicanedo: The Modernization of #enterprise #Data &amp; #Analytics 
https://t.co/iPPIe2Lyry #DataAnalytics #DigitalTransformation #Cloud #Ar…",FALSE,0,NA,2022-04-22 20:00:25,FALSE,NA,"1517594192738156544",NA,"<a href=""https://gofugly.in"" rel=""nofollow"">goaidev.com</a>","GoaiDev",1,TRUE,FALSE,NA,NA
"93","The Modernization of #enterprise #Data &amp; #Analytics 
https://t.co/iPPIe2Lyry #DataAnalytics #DigitalTransformation… https://t.co/oCjs2FG2Wu",FALSE,1,NA,2022-04-22 20:00:20,TRUE,NA,"1517594169325363200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aicanedo",1,FALSE,FALSE,NA,NA
"94","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For ID   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 20:00:06,FALSE,NA,"1517594112333131777",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">aRTHur The Retweeter</a>","ReadTechHere",2,TRUE,FALSE,NA,NA
"95","RT @Mlearning_ai: How can I create AI art?
https://t.co/DysVdVwKGw
#art #AIart #machinelearning #deeplearning #MLsoGood #artificialintellig…",FALSE,0,NA,2022-04-22 20:00:03,FALSE,NA,"1517594098277965824",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">aRTHur The Retweeter</a>","ReadTechHere",2,TRUE,FALSE,NA,NA
"96",".@medacist empowers healthcare providers to gain drug diversion insight and keep patients and hospitals safe with d… https://t.co/LeSQV4XYei",FALSE,1,NA,2022-04-22 20:00:03,TRUE,NA,"1517594097548152836",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","DellTechHealth",1,FALSE,FALSE,NA,NA
"97","RT @Mlearning_ai: How can I create AI art?
https://t.co/DysVdVwKGw
#art #AIart #machinelearning #deeplearning #MLsoGood #artificialintellig…",FALSE,0,NA,2022-04-22 20:00:03,FALSE,NA,"1517594097451601920",NA,"<a href=""https://www.hellohumans.ai"" rel=""nofollow"">hello-humans-poster</a>","HelloHumansAI",2,TRUE,FALSE,NA,NA
"98","The 2022 @Gartner_inc Critical Capabilities for #Data and #Analytics Service Providers report is out, and Deloitte… https://t.co/KXvw16igmk",FALSE,2,NA,2022-04-22 20:00:02,TRUE,NA,"1517594095522357248",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Deloitte",0,FALSE,FALSE,NA,NA
"99","RT @APOS_Systems: Join us on May 18th at 11am ET for our APOS Live Data Gateway Solution Update: Expand Your Analytics Connectivity webinar…",FALSE,0,NA,2022-04-22 19:59:59,FALSE,NA,"1517594082884923394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ogil100",2,TRUE,FALSE,NA,NA
"100","RT @SolluminatiNFT: Treasury wallets analytics and holders' retention data, all at the push of a button @SolluminatiNFT DAO Tool Suite!

Up…",FALSE,0,NA,2022-04-22 19:59:54,FALSE,NA,"1517594059803484162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madsanggg",6,TRUE,FALSE,NA,NA
"101","RT @AWS_Partners: Scalable &amp; rapid ERP analytics with @PalantirTech HyperAuto on #AWS: https://t.co/FFbADYt2Sr https://t.co/ajlnbC5tlZ",FALSE,0,NA,2022-04-22 19:59:44,FALSE,NA,"1517594019609653250",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DigtingUganda",14,TRUE,FALSE,NA,NA
"102","How can I create AI art?
https://t.co/DysVdVwKGw
#art #AIart #machinelearning #deeplearning #MLsoGood… https://t.co/fV3RB0LNQX",FALSE,1,NA,2022-04-22 19:59:17,TRUE,NA,"1517593904442445827",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Mlearning_ai",2,FALSE,FALSE,NA,NA
"103","RT @Abdelbadia_07: Data Science Roles &amp; How They Interact {Infographic}

#DataScience #BigData #Analytics #100DaysOfCode #MachineLearning #…",FALSE,0,NA,2022-04-22 19:59:00,FALSE,NA,"1517593833328029697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AbhishekBJ7",65,TRUE,FALSE,NA,NA
"104","RT @Supriya23bh: Mr Praveen Chakravarty, Chairman of Congress’ Data Analytics dept speaks exclusively about what next in party &amp; how Congre…",FALSE,0,NA,2022-04-22 19:58:39,FALSE,NA,"1517593746937950208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srini0851",92,TRUE,FALSE,NA,NA
"105","RT @ImpactMyBiz: ""A study by @Gartner_inc in 2019 found that more than 87% of businesses were classified as having low business intelligenc…",FALSE,0,NA,2022-04-22 19:58:29,FALSE,NA,"1517593703258501120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alex_Kusters",1,TRUE,FALSE,NA,NA
"106","@TOMNetworkUK My pleasure Jane. Lots of far sighted developments around social care, data, analytics and all sorts… https://t.co/sdLVGunGQ8",FALSE,1,"TOMNetworkUK",2022-04-22 19:58:22,TRUE,"1517593001064902657","1517593675739639810","54237035","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulClarkn",0,FALSE,FALSE,NA,NA
"107","RT @TechKnowEdge: Bike #BigData #Analytics #DataScience #AI #IoT #Python #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #Data…",FALSE,0,NA,2022-04-22 19:58:13,FALSE,NA,"1517593640155205632",NA,"<a href=""https://github.com/lina2497"" rel=""nofollow"">Python Data Science Tweets</a>","py_data_sci",9,TRUE,FALSE,NA,NA
"108","Introducing Serverless Spark for interactive development #googlecloud #gcp #cloud https://t.co/HgudNgFIdB",FALSE,0,NA,2022-04-22 19:58:12,FALSE,NA,"1517593634866143236",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">DeIureRrssApp</a>","web4x4_es",0,FALSE,FALSE,NA,NA
"109","RT @SolluminatiNFT: Treasury wallets analytics and holders' retention data, all at the push of a button @SolluminatiNFT DAO Tool Suite!

Up…",FALSE,0,NA,2022-04-22 19:58:07,FALSE,NA,"1517593614750212097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cryptojerk_sol",6,TRUE,FALSE,NA,NA
"110","""A study by @Gartner_inc in 2019 found that more than 87% of businesses were classified as having low business inte… https://t.co/udtwxFkUiV",FALSE,0,NA,2022-04-22 19:57:59,TRUE,NA,"1517593580239474688",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ImpactMyBiz",1,FALSE,FALSE,NA,NA
"111","RT @Supriya23bh: Mr Praveen Chakravarty, Chairman of Congress’ Data Analytics dept speaks exclusively about what next in party &amp; how Congre…",FALSE,0,NA,2022-04-22 19:57:58,FALSE,NA,"1517593577215254528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lawrenc53840951",92,TRUE,FALSE,NA,NA
"112","CSO DAS Steinhelfer joined @VCU @MPaarlberg, @triskodarden, and @Lizhume4peace for a conversation on application of… https://t.co/dFb89vdJdK",FALSE,3,NA,2022-04-22 19:57:55,TRUE,NA,"1517593562447233028",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StateCSO",0,FALSE,FALSE,NA,NA
"113","Daily Covid Deaths per 1K Population by County For ID   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/TEKIUejYXY",FALSE,1,NA,2022-04-22 19:57:46,TRUE,NA,"1517593523574374400",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",2,FALSE,FALSE,NA,NA
"114","RT @Khulood_Almani: 🔟Features #Data catalog #Software Offers

@TechTarget v/@antgrasso
#DataScience #Analytics #AI #Robotics #Analytics #in…",FALSE,0,NA,2022-04-22 19:56:50,FALSE,NA,"1517593290727739392",NA,"<a href=""https://bot.black"" rel=""nofollow"">test-072456</a>","grigorkh",125,TRUE,FALSE,NA,NA
"115","RT @Crypto_Benard: Did You Know? 🤔

That @GetSafle Open APIs are also made available to the developers for real time #blockchain and #crypt…",FALSE,0,NA,2022-04-22 19:56:31,FALSE,NA,"1517593208246751232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbiolaZupakid",25,TRUE,FALSE,NA,NA
"116","Daily Covid Deaths per 1K Population by County For HI   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/mYTYnwSwHv",FALSE,1,NA,2022-04-22 19:56:14,TRUE,NA,"1517593139673919488",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"117","RT @SolluminatiNFT: Treasury wallets analytics and holders' retention data, all at the push of a button @SolluminatiNFT DAO Tool Suite!

Up…",FALSE,0,NA,2022-04-22 19:55:51,FALSE,NA,"1517593044119429123",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BTDiaz",6,TRUE,FALSE,NA,NA
"118","RT @JosephGillMA: Or, Jordan went to a great skills trainer, and that skills trainer works with an analytics professional who knows how to…",FALSE,0,NA,2022-04-22 19:55:49,FALSE,NA,"1517593034040307713",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SravanNBA",5,TRUE,FALSE,NA,NA
"119","RT @SolluminatiNFT: Treasury wallets analytics and holders' retention data, all at the push of a button @SolluminatiNFT DAO Tool Suite!

Up…",FALSE,0,NA,2022-04-22 19:55:44,FALSE,NA,"1517593013551349761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","disledtech",6,TRUE,FALSE,NA,NA
"120","RT @antgrasso: To harness the most from Artificial Intelligence (AI), you need data governance and advanced analytics to foster an intellig…",FALSE,0,NA,2022-04-22 19:55:40,FALSE,NA,"1517592997277446144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KathleenGoolsb",67,TRUE,FALSE,NA,NA
"121","RT @JosephGillMA: Or, Jordan went to a great skills trainer, and that skills trainer works with an analytics professional who knows how to…",FALSE,0,NA,2022-04-22 19:55:32,FALSE,NA,"1517592961365667841",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","samesfandiari",5,TRUE,FALSE,NA,NA
"122","RT @Khulood_Almani: 🔟Features #Data catalog #Software Offers

@TechTarget v/@antgrasso
#DataScience #Analytics #AI #Robotics #Analytics #in…",FALSE,0,NA,2022-04-22 19:55:28,FALSE,NA,"1517592946517946375",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Khulood_Almani",125,TRUE,FALSE,NA,NA
"123","Treasury wallets analytics and holders' retention data, all at the push of a button @SolluminatiNFT DAO Tool Suite!… https://t.co/38YxuKJU92",FALSE,9,NA,2022-04-22 19:55:25,TRUE,NA,"1517592932714524674",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SolluminatiNFT",6,FALSE,FALSE,NA,NA
"124","RT @apxormobile: One of the most important assets any product can have is DATA.

Here is a wonderful read from the CEO of @productschool, r…",FALSE,0,NA,2022-04-22 19:55:13,FALSE,NA,"1517592882617757701",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just_Adebisi",0,TRUE,FALSE,NA,NA
"125","RT @NFLFootballOps: Analytics and data are shaping the game.

@Vikings GM Kwesi Adofo-Mensah talks about the contribution the #BigDataBowl…",FALSE,0,NA,2022-04-22 19:55:11,FALSE,NA,"1517592874212216832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RMoreau18",32,TRUE,FALSE,NA,NA
"126","Learn how #HR analytics helps human resource management  https://t.co/zG7PJv7DHF  via @HarvardBiz #HR #AI #PeopleAnalytics #data",FALSE,0,NA,2022-04-22 19:55:02,FALSE,NA,"1517592835255644160",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CHCISolutions",0,FALSE,FALSE,NA,NA
"127","RT @LaughlinPaul: In episode 38 I chat with Alison Williams, Global Head of Data @dunnhumby. A wonderfully intimate and yet widely relevant…",FALSE,0,NA,2022-04-22 19:55:01,FALSE,NA,"1517592831149420544",NA,"<a href=""https://socialbee.io/"" rel=""nofollow"">SocialBee.io v2</a>","LaughlinPaul",3,TRUE,FALSE,NA,NA
"128","Daily Covid Deaths per 1K Population by County For HI   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/g0enntx8kA",FALSE,1,NA,2022-04-22 19:54:10,TRUE,NA,"1517592620482007040",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"129","@Nenyebb1 I’m taking the Google professional data analytics course on Coursera. I’m in the third week. I still have… https://t.co/6zbkXl2LKG",FALSE,0,"Nenyebb1",2022-04-22 19:53:52,TRUE,"1517589636448727041","1517592543902543872","1238246648016277504","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrKanmi",0,FALSE,FALSE,NA,NA
"130","BIM Software Market Growth 2030
View Full Article : https://t.co/I7xt9YwH6i
.
#analytics #business #Data #Future… https://t.co/UcBsAqH8fO",FALSE,0,NA,2022-04-22 19:53:48,TRUE,NA,"1517592525686464517",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JCMR_Official",0,FALSE,FALSE,NA,NA
"131","RT @DMatrixSystems: Our team is looking forward to attending.  Will we see you there?  #autofinance #riskmanagement #data #analytics #AFRS22",FALSE,0,NA,2022-04-22 19:53:36,FALSE,NA,"1517592474713210881",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DMatrixSystems",1,TRUE,FALSE,NA,NA
"132","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 19:53:31,FALSE,NA,"1517592456107335680",NA,"<a href=""https://onloft.com/tweetlogix"" rel=""nofollow"">Tweetlogix</a>","Datdudebk23",86,TRUE,FALSE,NA,NA
"133","Bags are being packed and Carson York and Kara Maccabe are getting ready to head to the Auto Insurance Report Natio… https://t.co/SCJI0TQzhI",FALSE,0,NA,2022-04-22 19:52:47,TRUE,NA,"1517592268676468738",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DMatrixSystems",0,FALSE,FALSE,NA,NA
"134","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For GA   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 19:52:43,FALSE,NA,"1517592253983830016",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"135","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For FL   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 19:52:14,FALSE,NA,"1517592131942113282",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",2,TRUE,FALSE,NA,NA
